x,y
-2.60079e-05,6.00277e-06
-2.61183e-05,5.97257e-06
-2.62286e-05,5.94181e-06
-2.63388e-05,5.91051e-06
-2.64488e-05,5.87865e-06
-2.65588e-05,5.84624e-06
-2.66687e-05,5.81328e-06
-2.67784e-05,5.77977e-06
-2.68881e-05,5.74571e-06
-2.69976e-05,5.7111e-06
-2.7107e-05,5.67594e-06
-2.72163e-05,5.64024e-06
-2.73254e-05,5.60399e-06
-2.74344e-05,5.56719e-06
-2.75433e-05,5.52985e-06
-2.7652e-05,5.49196e-06
-2.77606e-05,5.45352e-06
-2.78691e-05,5.41455e-06
-2.79774e-05,5.37503e-06
-2.80855e-05,5.33497e-06
-2.81935e-05,5.29436e-06
-2.83014e-05,5.25322e-06
-2.84091e-05,5.21154e-06
-2.85166e-05,5.16931e-06
-2.8624e-05,5.12655e-06
-2.87312e-05,5.08325e-06
-2.88383e-05,5.03942e-06
-2.89452e-05,4.99505e-06
-2.90519e-05,4.95014e-06
-2.91584e-05,4.9047e-06
-2.92648e-05,4.85872e-06
-2.93709e-05,4.81222e-06
-2.94769e-05,4.76518e-06
-2.95827e-05,4.71761e-06
-2.96884e-05,4.66951e-06
-2.97938e-05,4.62088e-06
-2.9899e-05,4.57173e-06
-3.00041e-05,4.52205e-06
-3.01089e-05,4.47184e-06
-3.02135e-05,4.42111e-06
-3.0318e-05,4.36985e-06
-3.04222e-05,4.31807e-06
-3.05262e-05,4.26577e-06
-3.063e-05,4.21295e-06
-3.07336e-05,4.15961e-06
-3.0837e-05,4.10575e-06
-3.09402e-05,4.05137e-06
-3.10431e-05,3.99647e-06
-3.11458e-05,3.94106e-06
-3.12483e-05,3.88514e-06
-3.13505e-05,3.8287e-06
-3.14526e-05,3.77175e-06
-3.15544e-05,3.7143e-06
-3.16559e-05,3.65633e-06
-3.17572e-05,3.59785e-06
-3.18583e-05,3.53886e-06
-3.19591e-05,3.47937e-06
-3.20597e-05,3.41938e-06
-3.216e-05,3.35888e-06
-3.22601e-05,3.29788e-06
-3.23599e-05,3.23638e-06
-3.24594e-05,3.17438e-06
-3.25587e-05,3.11188e-06
-3.26578e-05,3.04888e-06
-3.27565e-05,2.98539e-06
-3.2855e-05,2.9214e-06
-3.29533e-05,2.85692e-06
-3.30512e-05,2.79195e-06
-3.31489e-05,2.72648e-06
-3.32463e-05,2.66053e-06
-3.33434e-05,2.59409e-06
-3.34403e-05,2.52717e-06
-3.35368e-05,2.45976e-06
-3.36331e-05,2.39186e-06
-3.37291e-05,2.32349e-06
-3.38248e-05,2.25463e-06
-3.39201e-05,2.1853e-06
-3.40152e-05,2.11548e-06
-3.411e-05,2.04519e-06
-3.42045e-05,1.97443e-06
-3.42987e-05,1.90319e-06
-3.43926e-05,1.83149e-06
-3.44862e-05,1.75931e-06
-3.45794e-05,1.68666e-06
-3.46724e-05,1.61355e-06
-3.4765e-05,1.53997e-06
-3.48573e-05,1.46593e-06
-3.49493e-05,1.39142e-06
-3.5041e-05,1.31646e-06
-3.51324e-05,1.24103e-06
-3.52234e-05,1.16515e-06
-3.53141e-05,1.08882e-06
-3.54044e-05,1.01202e-06
-3.54944e-05,9.34781e-07
-3.55841e-05,8.57087e-07
-3.56735e-05,7.78944e-07
-3.57625e-05,7.00354e-07
-3.58511e-05,6.21318e-07
-3.59395e-05,5.41838e-07
-3.60274e-05,4.61916e-07
-3.6115e-05,3.81554e-07
-3.62023e-05,3.00753e-07
-3.62892e-05,2.19515e-07
-3.63758e-05,1.37842e-07
-3.6462e-05,5.5736e-08
-3.65478e-05,-2.68017e-08
-3.66333e-05,-1.09769e-07
-3.67184e-05,-1.93165e-07
-3.68031e-05,-2.76986e-07
-3.68875e-05,-3.61232e-07
-3.69715e-05,-4.459e-07
-3.70551e-05,-5.30988e-07
-3.71384e-05,-6.16496e-07
-3.72212e-05,-7.0242e-07
-3.73037e-05,-7.88758e-07
-3.73858e-05,-8.7551e-07
-3.74676e-05,-9.62673e-07
-3.75489e-05,-1.05025e-06
-3.76299e-05,-1.13822e-06
-3.77104e-05,-1.22661e-06
-3.77906e-05,-1.3154e-06
-3.78704e-05,-1.40459e-06
-3.79497e-05,-1.49417e-06
-3.80287e-05,-1.58416e-06
-3.81073e-05,-1.67454e-06
-3.81855e-05,-1.76532e-06
-3.82632e-05,-1.85648e-06
-3.83406e-05,-1.94804e-06
-3.84176e-05,-2.03998e-06
-3.84941e-05,-2.13231e-06
-3.85702e-05,-2.22502e-06
-3.8646e-05,-2.31811e-06
-3.87213e-05,-2.41158e-06
-3.87961e-05,-2.50543e-06
-3.88706e-05,-2.59965e-06
-3.89446e-05,-2.69425e-06
-3.90183e-05,-2.78922e-06
-3.90915e-05,-2.88455e-06
-3.91642e-05,-2.98025e-06
-3.92366e-05,-3.07632e-06
-3.93085e-05,-3.17275e-06
-3.938e-05,-3.26954e-06
-3.9451e-05,-3.36668e-06
-3.95216e-05,-3.46418e-06
-3.95918e-05,-3.56204e-06
-3.96615e-05,-3.66024e-06
-3.97308e-05,-3.7588e-06
-3.97996e-05,-3.8577e-06
-3.9868e-05,-3.95695e-06
-3.9936e-05,-4.05654e-06
-4.00035e-05,-4.15647e-06
-4.00705e-05,-4.25673e-06
-4.01371e-05,-4.35734e-06
-4.02033e-05,-4.45827e-06
-4.0269e-05,-4.55954e-06
-4.03342e-05,-4.66114e-06
-4.0399e-05,-4.76306e-06
-4.04633e-05,-4.86531e-06
-4.05271e-05,-4.96788e-06
-4.05905e-05,-5.07077e-06
-4.06535e-05,-5.17397e-06
-4.07159e-05,-5.27749e-06
-4.07779e-05,-5.38133e-06
-4.08394e-05,-5.48547e-06
-4.09005e-05,-5.58993e-06
-4.0961e-05,-5.69468e-06
-4.10211e-05,-5.79974e-06
-4.10808e-05,-5.90511e-06
-4.11399e-05,-6.01077e-06
-4.11986e-05,-6.11672e-06
-4.12568e-05,-6.22297e-06
-4.13145e-05,-6.32952e-06
-4.13717e-05,-6.43635e-06
-4.14284e-05,-6.54346e-06
-4.14847e-05,-6.65086e-06
-4.15405e-05,-6.75855e-06
-4.15957e-05,-6.86651e-06
-4.16505e-05,-6.97475e-06
-4.17048e-05,-7.08326e-06
-4.17586e-05,-7.19205e-06
-4.18119e-05,-7.3011e-06
-4.18647e-05,-7.41042e-06
-4.19171e-05,-7.52001e-06
-4.19689e-05,-7.62985e-06
-4.20202e-05,-7.73996e-06
-4.2071e-05,-7.85032e-06
-4.21213e-05,-7.96094e-06
-4.21711e-05,-8.07181e-06
-4.22204e-05,-8.18293e-06
-4.22692e-05,-8.2943e-06
-4.23175e-05,-8.40591e-06
-4.23653e-05,-8.51776e-06
-4.24126e-05,-8.62985e-06
-4.24593e-05,-8.74218e-06
-4.25056e-05,-8.85474e-06
-4.25513e-05,-8.96753e-06
-4.25965e-05,-9.08056e-06
-4.26412e-05,-9.1938e-06
-4.26854e-05,-9.30728e-06
-4.27291e-05,-9.42097e-06
-4.27722e-05,-9.53488e-06
-4.28148e-05,-9.64901e-06
-4.2857e-05,-9.76335e-06
-4.28985e-05,-9.87791e-06
-4.29396e-05,-9.99267e-06
-4.29801e-05,-1.01076e-05
-4.30201e-05,-1.02228e-05
-4.30596e-05,-1.03382e-05
-4.30986e-05,-1.04537e-05
-4.3137e-05,-1.05695e-05
-4.31749e-05,-1.06855e-05
-4.32123e-05,-1.08016e-05
-4.32491e-05,-1.09179e-05
-4.32854e-05,-1.10344e-05
-4.33212e-05,-1.11511e-05
-4.33564e-05,-1.1268e-05
-4.33911e-05,-1.13851e-05
-4.34253e-05,-1.15023e-05
-4.34589e-05,-1.16197e-05
-4.3492e-05,-1.17373e-05
-4.35246e-05,-1.1855e-05
-4.35566e-05,-1.19729e-05
-4.35881e-05,-1.20909e-05
-4.3619e-05,-1.22092e-05
-4.36494e-05,-1.23275e-05
-4.36793e-05,-1.24461e-05
-4.37086e-05,-1.25647e-05
-4.37373e-05,-1.26835e-05
-4.37655e-05,-1.28025e-05
-4.37932e-05,-1.29216e-05
-4.38203e-05,-1.30408e-05
-4.38469e-05,-1.31602e-05
-4.3873e-05,-1.32797e-05
-4.38984e-05,-1.33994e-05
-4.39234e-05,-1.35191e-05
-4.39478e-05,-1.3639e-05
-4.39716e-05,-1.3759e-05
-4.39949e-05,-1.38792e-05
-4.40176e-05,-1.39994e-05
-4.40398e-05,-1.41198e-05
-4.40614e-05,-1.42403e-05
-4.40825e-05,-1.43608e-05
-4.4103e-05,-1.44815e-05
-4.4123e-05,-1.46023e-05
-4.41424e-05,-1.47232e-05
-4.41612e-05,-1.48442e-05
-4.41796e-05,-1.49653e-05
-4.41973e-05,-1.50864e-05
-4.42145e-05,-1.52077e-05
-4.42311e-05,-1.53291e-05
-4.42472e-05,-1.54505e-05
-4.42627e-05,-1.5572e-05
-4.42777e-05,-1.56936e-05
-4.42921e-05,-1.58153e-05
-4.43059e-05,-1.5937e-05
-4.43192e-05,-1.60588e-05
-4.43319e-05,-1.61807e-05
-4.43441e-05,-1.63026e-05
-4.43557e-05,-1.64246e-05
-4.43667e-05,-1.65467e-05
-4.43772e-05,-1.66688e-05
-4.43871e-05,-1.67909e-05
-4.43965e-05,-1.69132e-05
-4.44053e-05,-1.70354e-05
-4.44135e-05,-1.71577e-05
-4.44212e-05,-1.72801e-05
-4.44283e-05,-1.74024e-05
-4.44348e-05,-1.75249e-05
-4.44408e-05,-1.76473e-05
-4.44462e-05,-1.77698e-05
-4.44511e-05,-1.78923e-05
-4.44554e-05,-1.80148e-05
-4.44591e-05,-1.81374e-05
-4.44623e-05,-1.826e-05
-4.44649e-05,-1.83826e-05
-4.44669e-05,-1.85052e-05
-4.44684e-05,-1.86278e-05
-4.44693e-05,-1.87504e-05
-4.44697e-05,-1.8873e-05
-4.44694e-05,-1.89956e-05
-4.44687e-05,-1.91183e-05
-4.44673e-05,-1.92409e-05
-4.44654e-05,-1.93635e-05
-4.44629e-05,-1.94861e-05
-4.44599e-05,-1.96087e-05
-4.44563e-05,-1.97313e-05
-4.44521e-05,-1.98538e-05
-4.44474e-05,-1.99764e-05
-4.44421e-05,-2.00989e-05
-4.44363e-05,-2.02214e-05
-4.44299e-05,-2.03438e-05
-4.44229e-05,-2.04663e-05
-4.44154e-05,-2.05887e-05
-4.44072e-05,-2.0711e-05
-4.43986e-05,-2.08333e-05
-4.43894e-05,-2.09556e-05
-4.43796e-05,-2.10778e-05
-4.43692e-05,-2.12e-05
-4.43583e-05,-2.13221e-05
-4.43468e-05,-2.14442e-05
-4.43348e-05,-2.15662e-05
-4.43222e-05,-2.16881e-05
-4.4309e-05,-2.181e-05
-4.42953e-05,-2.19319e-05
-4.4281e-05,-2.20536e-05
-4.42662e-05,-2.21753e-05
-4.42508e-05,-2.22969e-05
-4.42349e-05,-2.24184e-05
-4.42183e-05,-2.25399e-05
-4.42013e-05,-2.26613e-05
-4.41836e-05,-2.27825e-05
-4.41655e-05,-2.29037e-05
-4.41467e-05,-2.30248e-05
-4.41274e-05,-2.31458e-05
-4.41076e-05,-2.32668e-05
-4.40872e-05,-2.33876e-05
-4.40662e-05,-2.35083e-05
-4.40447e-05,-2.36289e-05
-4.40226e-05,-2.37494e-05
-4.4e-05,-2.38698e-05
-4.39768e-05,-2.399e-05
-4.39531e-05,-2.41102e-05
-4.39288e-05,-2.42302e-05
-4.3904e-05,-2.43502e-05
-4.38786e-05,-2.447e-05
-4.38526e-05,-2.45896e-05
-4.38262e-05,-2.47092e-05
-4.37991e-05,-2.48286e-05
-4.37715e-05,-2.49478e-05
-4.37434e-05,-2.5067e-05
-4.37148e-05,-2.5186e-05
-4.36855e-05,-2.53048e-05
-4.36558e-05,-2.54235e-05
-4.36255e-05,-2.55421e-05
-4.35946e-05,-2.56605e-05
-4.35632e-05,-2.57787e-05
-4.35313e-05,-2.58968e-05
-4.34988e-05,-2.60147e-05
-4.34658e-05,-2.61325e-05
-4.34323e-05,-2.62501e-05
-4.33982e-05,-2.63675e-05
-4.33635e-05,-2.64848e-05
-4.33284e-05,-2.66019e-05
-4.32927e-05,-2.67188e-05
-4.32564e-05,-2.68355e-05
-4.32196e-05,-2.69521e-05
-4.31823e-05,-2.70684e-05
-4.31445e-05,-2.71846e-05
-4.31061e-05,-2.73006e-05
-4.30672e-05,-2.74164e-05
-4.30278e-05,-2.7532e-05
-4.29878e-05,-2.76474e-05
-4.29473e-05,-2.77626e-05
-4.29063e-05,-2.78776e-05
-4.28648e-05,-2.79924e-05
-4.28227e-05,-2.8107e-05
-4.27801e-05,-2.82214e-05
-4.2737e-05,-2.83356e-05
-4.26934e-05,-2.84495e-05
-4.26492e-05,-2.85633e-05
-4.26046e-05,-2.86768e-05
-4.25594e-05,-2.87901e-05
-4.25137e-05,-2.89031e-05
-4.24674e-05,-2.9016e-05
-4.24207e-05,-2.91286e-05
-4.23735e-05,-2.92409e-05
-4.23257e-05,-2.93531e-05
-4.22774e-05,-2.9465e-05
-4.22286e-05,-2.95766e-05
-4.21793e-05,-2.9688e-05
-4.21295e-05,-2.97992e-05
-4.20792e-05,-2.99101e-05
-4.20284e-05,-3.00207e-05
-4.19771e-05,-3.01312e-05
-4.19253e-05,-3.02413e-05
-4.1873e-05,-3.03512e-05
-4.18201e-05,-3.04608e-05
-4.17668e-05,-3.05702e-05
-4.1713e-05,-3.06793e-05
-4.16587e-05,-3.07881e-05
-4.16039e-05,-3.08967e-05
-4.15486e-05,-3.10049e-05
-4.14928e-05,-3.11129e-05
-4.14365e-05,-3.12207e-05
-4.13797e-05,-3.13281e-05
-4.13225e-05,-3.14353e-05
-4.12647e-05,-3.15421e-05
-4.12065e-05,-3.16487e-05
-4.11478e-05,-3.1755e-05
-4.10886e-05,-3.1861e-05
-4.10289e-05,-3.19667e-05
-4.09687e-05,-3.20721e-05
-4.09081e-05,-3.21772e-05
-4.0847e-05,-3.2282e-05
-4.07854e-05,-3.23865e-05
-4.07233e-05,-3.24907e-05
-4.06608e-05,-3.25945e-05
-4.05978e-05,-3.26981e-05
-4.05343e-05,-3.28013e-05
-4.04704e-05,-3.29043e-05
-4.0406e-05,-3.30069e-05
-4.03411e-05,-3.31091e-05
-4.02758e-05,-3.32111e-05
-4.021e-05,-3.33127e-05
-4.01438e-05,-3.3414e-05
-4.00771e-05,-3.3515e-05
-4.00099e-05,-3.36156e-05
-3.99423e-05,-3.37159e-05
-3.98742e-05,-3.38159e-05
-3.98057e-05,-3.39155e-05
-3.97367e-05,-3.40148e-05
-3.96673e-05,-3.41137e-05
-3.95975e-05,-3.42123e-05
-3.95272e-05,-3.43106e-05
-3.94564e-05,-3.44084e-05
-3.93852e-05,-3.4506e-05
-3.93136e-05,-3.46031e-05
-3.92416e-05,-3.47e-05
-3.91691e-05,-3.47964e-05
-3.90962e-05,-3.48925e-05
-3.90228e-05,-3.49882e-05
-3.8949e-05,-3.50836e-05
-3.88748e-05,-3.51786e-05
-3.88002e-05,-3.52732e-05
-3.87251e-05,-3.53674e-05
-3.86496e-05,-3.54613e-05
-3.85737e-05,-3.55548e-05
-3.84974e-05,-3.56479e-05
-3.84207e-05,-3.57406e-05
-3.83435e-05,-3.5833e-05
-3.8266e-05,-3.59249e-05
-3.8188e-05,-3.60165e-05
-3.81096e-05,-3.61077e-05
-3.80308e-05,-3.61985e-05
-3.79516e-05,-3.62888e-05
-3.7872e-05,-3.63788e-05
-3.77921e-05,-3.64684e-05
-3.77117e-05,-3.65576e-05
-3.76309e-05,-3.66464e-05
-3.75497e-05,-3.67348e-05
-3.74681e-05,-3.68228e-05
-3.73861e-05,-3.69104e-05
-3.73038e-05,-3.69975e-05
-3.7221e-05,-3.70843e-05
-3.71379e-05,-3.71706e-05
-3.70544e-05,-3.72566e-05
-3.69705e-05,-3.73421e-05
-3.68863e-05,-3.74271e-05
-3.68016e-05,-3.75118e-05
-3.67166e-05,-3.7596e-05
-3.66312e-05,-3.76799e-05
-3.65455e-05,-3.77632e-05
-3.64593e-05,-3.78462e-05
-3.63729e-05,-3.79287e-05
-3.6286e-05,-3.80108e-05
-3.61988e-05,-3.80925e-05
-3.61112e-05,-3.81737e-05
-3.60233e-05,-3.82545e-05
-3.5935e-05,-3.83348e-05
-3.58464e-05,-3.84147e-05
-3.57574e-05,-3.84942e-05
-3.56681e-05,-3.85732e-05
-3.55784e-05,-3.86517e-05
-3.54884e-05,-3.87299e-05
-3.5398e-05,-3.88075e-05
-3.53073e-05,-3.88847e-05
-3.52163e-05,-3.89615e-05
-3.51249e-05,-3.90378e-05
-3.50332e-05,-3.91136e-05
-3.49411e-05,-3.9189e-05
-3.48488e-05,-3.92639e-05
-3.47561e-05,-3.93384e-05
-3.46631e-05,-3.94124e-05
-3.45698e-05,-3.94859e-05
-3.44761e-05,-3.9559e-05
-3.43822e-05,-3.96316e-05
-3.42879e-05,-3.97037e-05
-3.41933e-05,-3.97754e-05
-3.40984e-05,-3.98466e-05
-3.40032e-05,-3.99173e-05
-3.39077e-05,-3.99875e-05
-3.38119e-05,-4.00572e-05
-3.37158e-05,-4.01265e-05
-3.36194e-05,-4.01953e-05
-3.35227e-05,-4.02636e-05
-3.34257e-05,-4.03314e-05
-3.33284e-05,-4.03988e-05
-3.32308e-05,-4.04656e-05
-3.3133e-05,-4.0532e-05
-3.30349e-05,-4.05978e-05
-3.29364e-05,-4.06632e-05
-3.28378e-05,-4.07281e-05
-3.27388e-05,-4.07925e-05
-3.26396e-05,-4.08564e-05
-3.25401e-05,-4.09198e-05
-3.24403e-05,-4.09827e-05
-3.23402e-05,-4.10451e-05
-3.22399e-05,-4.1107e-05
-3.21394e-05,-4.11684e-05
-3.20386e-05,-4.12293e-05
-3.19375e-05,-4.12897e-05
-3.18362e-05,-4.13496e-05
-3.17346e-05,-4.1409e-05
-3.16328e-05,-4.14679e-05
-3.15307e-05,-4.15262e-05
-3.14284e-05,-4.15841e-05
-3.13258e-05,-4.16414e-05
-3.12231e-05,-4.16982e-05
-3.112e-05,-4.17545e-05
-3.10168e-05,-4.18103e-05
-3.09133e-05,-4.18656e-05
-3.08096e-05,-4.19204e-05
-3.07057e-05,-4.19746e-05
-3.06015e-05,-4.20283e-05
-3.04971e-05,-4.20815e-05
-3.03926e-05,-4.21342e-05
-3.02877e-05,-4.21864e-05
-3.01827e-05,-4.2238e-05
-3.00775e-05,-4.22891e-05
-2.99721e-05,-4.23397e-05
-2.98665e-05,-4.23897e-05
-2.97606e-05,-4.24392e-05
-2.96546e-05,-4.24882e-05
-2.95484e-05,-4.25367e-05
-2.9442e-05,-4.25846e-05
-2.93354e-05,-4.2632e-05
-2.92286e-05,-4.26789e-05
-2.91216e-05,-4.27252e-05
-2.90144e-05,-4.2771e-05
-2.89071e-05,-4.28162e-05
-2.87996e-05,-4.28609e-05
-2.86919e-05,-4.29051e-05
-2.8584e-05,-4.29488e-05
-2.8476e-05,-4.29919e-05
-2.83678e-05,-4.30344e-05
-2.82594e-05,-4.30764e-05
-2.81509e-05,-4.31179e-05
-2.80422e-05,-4.31588e-05
-2.79334e-05,-4.31992e-05
-2.78244e-05,-4.32391e-05
-2.77153e-05,-4.32784e-05
-2.7606e-05,-4.33171e-05
-2.74966e-05,-4.33553e-05
-2.7387e-05,-4.3393e-05
-2.72773e-05,-4.34301e-05
-2.71675e-05,-4.34666e-05
-2.70575e-05,-4.35026e-05
-2.69474e-05,-4.35381e-05
-2.68372e-05,-4.3573e-05
-2.67268e-05,-4.36074e-05
-2.66164e-05,-4.36412e-05
-2.65058e-05,-4.36744e-05
-2.63951e-05,-4.37071e-05
-2.62842e-05,-4.37392e-05
-2.61733e-05,-4.37708e-05
-2.60623e-05,-4.38019e-05
-2.59511e-05,-4.38323e-05
-2.58399e-05,-4.38622e-05
-2.57285e-05,-4.38916e-05
-2.56171e-05,-4.39204e-05
-2.55055e-05,-4.39487e-05
-2.53939e-05,-4.39763e-05
-2.52822e-05,-4.40035e-05
-2.51704e-05,-4.403e-05
-2.50585e-05,-4.40561e-05
-2.49465e-05,-4.40815e-05
-2.48345e-05,-4.41064e-05
-2.47223e-05,-4.41307e-05
-2.46101e-05,-4.41545e-05
-2.44979e-05,-4.41777e-05
-2.43856e-05,-4.42003e-05
-2.42732e-05,-4.42224e-05
-2.41607e-05,-4.42439e-05
-2.40482e-05,-4.42649e-05
-2.39356e-05,-4.42853e-05
-2.3823e-05,-4.43051e-05
-2.37104e-05,-4.43244e-05
-2.35976e-05,-4.43431e-05
-2.34849e-05,-4.43612e-05
-2.33721e-05,-4.43788e-05
-2.32593e-05,-4.43958e-05
-2.31464e-05,-4.44122e-05
-2.30335e-05,-4.44281e-05
-2.29205e-05,-4.44434e-05
-2.28076e-05,-4.44582e-05
-2.26946e-05,-4.44723e-05
-2.25816e-05,-4.44859e-05
-2.24686e-05,-4.4499e-05
-2.23555e-05,-4.45115e-05
-2.22425e-05,-4.45234e-05
-2.21294e-05,-4.45347e-05
-2.20164e-05,-4.45455e-05
-2.19033e-05,-4.45558e-05
-2.17902e-05,-4.45654e-05
-2.16772e-05,-4.45745e-05
-2.15641e-05,-4.4583e-05
-2.1451e-05,-4.4591e-05
-2.1338e-05,-4.45984e-05
-2.1225e-05,-4.46052e-05
-2.1112e-05,-4.46114e-05
-2.0999e-05,-4.46171e-05
-2.0886e-05,-4.46223e-05
-2.0773e-05,-4.46268e-05
-2.06601e-05,-4.46308e-05
-2.05472e-05,-4.46342e-05
-2.04343e-05,-4.46371e-05
-2.03215e-05,-4.46394e-05
-2.02087e-05,-4.46411e-05
-2.0096e-05,-4.46423e-05
-1.99833e-05,-4.46429e-05
-1.98706e-05,-4.4643e-05
-1.9758e-05,-4.46424e-05
-1.96455e-05,-4.46414e-05
-1.9533e-05,-4.46397e-05
-1.94205e-05,-4.46375e-05
-1.93082e-05,-4.46347e-05
-1.91958e-05,-4.46314e-05
-1.90836e-05,-4.46275e-05
-1.89714e-05,-4.4623e-05
-1.88593e-05,-4.4618e-05
-1.87473e-05,-4.46124e-05
-1.86353e-05,-4.46063e-05
-1.85235e-05,-4.45995e-05
-1.84117e-05,-4.45923e-05
-1.83e-05,-4.45845e-05
-1.81884e-05,-4.45761e-05
-1.80768e-05,-4.45671e-05
-1.79654e-05,-4.45576e-05
-1.78541e-05,-4.45476e-05
-1.77429e-05,-4.45369e-05
-1.76317e-05,-4.45258e-05
-1.75207e-05,-4.4514e-05
-1.74098e-05,-4.45017e-05
-1.7299e-05,-4.44889e-05
-1.71883e-05,-4.44755e-05
-1.70778e-05,-4.44616e-05
-1.69673e-05,-4.44471e-05
-1.6857e-05,-4.4432e-05
-1.67468e-05,-4.44164e-05
-1.66367e-05,-4.44002e-05
-1.65268e-05,-4.43835e-05
-1.6417e-05,-4.43663e-05
-1.63073e-05,-4.43484e-05
-1.61978e-05,-4.43301e-05
-1.60884e-05,-4.43112e-05
-1.59792e-05,-4.42917e-05
-1.58701e-05,-4.42717e-05
-1.57611e-05,-4.42512e-05
-1.56523e-05,-4.42301e-05
-1.55437e-05,-4.42084e-05
-1.54352e-05,-4.41862e-05
-1.53269e-05,-4.41635e-05
-1.52187e-05,-4.41402e-05
-1.51108e-05,-4.41164e-05
-1.50029e-05,-4.40921e-05
-1.48953e-05,-4.40672e-05
-1.47878e-05,-4.40418e-05
-1.46805e-05,-4.40158e-05
-1.45734e-05,-4.39893e-05
-1.44665e-05,-4.39622e-05
-1.43597e-05,-4.39347e-05
-1.42532e-05,-4.39065e-05
-1.41468e-05,-4.38779e-05
-1.40407e-05,-4.38487e-05
-1.39347e-05,-4.3819e-05
-1.38289e-05,-4.37888e-05
-1.37233e-05,-4.3758e-05
-1.3618e-05,-4.37267e-05
-1.35128e-05,-4.36949e-05
-1.34078e-05,-4.36625e-05
-1.33031e-05,-4.36297e-05
-1.31986e-05,-4.35963e-05
-1.30943e-05,-4.35623e-05
-1.29902e-05,-4.35279e-05
-1.28863e-05,-4.34929e-05
-1.27826e-05,-4.34574e-05
-1.26792e-05,-4.34214e-05
-1.2576e-05,-4.33849e-05
-1.24731e-05,-4.33479e-05
-1.23704e-05,-4.33103e-05
-1.22679e-05,-4.32722e-05
-1.21657e-05,-4.32336e-05
-1.20637e-05,-4.31945e-05
-1.19619e-05,-4.31549e-05
-1.18604e-05,-4.31148e-05
-1.17592e-05,-4.30742e-05
-1.16582e-05,-4.30331e-05
-1.15574e-05,-4.29914e-05
-1.14569e-05,-4.29493e-05
-1.13567e-05,-4.29067e-05
-1.12568e-05,-4.28635e-05
-1.11571e-05,-4.28199e-05
-1.10576e-05,-4.27757e-05
-1.09585e-05,-4.27311e-05
-1.08596e-05,-4.26859e-05
-1.0761e-05,-4.26403e-05
-1.06627e-05,-4.25942e-05
-1.05646e-05,-4.25476e-05
-1.04669e-05,-4.25004e-05
-1.03694e-05,-4.24528e-05
-1.02722e-05,-4.24048e-05
-1.01753e-05,-4.23562e-05
-1.00787e-05,-4.23071e-05
-9.98242e-06,-4.22576e-05
-9.88641e-06,-4.22075e-05
-9.7907e-06,-4.2157e-05
-9.6953e-06,-4.21061e-05
-9.6002e-06,-4.20546e-05
-9.50541e-06,-4.20027e-05
-9.41093e-06,-4.19502e-05
-9.31676e-06,-4.18974e-05
-9.22291e-06,-4.1844e-05
-9.12937e-06,-4.17902e-05
-9.03615e-06,-4.17359e-05
-8.94326e-06,-4.16811e-05
-8.85069e-06,-4.16259e-05
-8.75844e-06,-4.15702e-05
-8.66653e-06,-4.1514e-05
-8.57494e-06,-4.14574e-05
-8.48369e-06,-4.14004e-05
-8.39277e-06,-4.13428e-05
-8.3022e-06,-4.12848e-05
-8.21196e-06,-4.12264e-05
-8.12207e-06,-4.11675e-05
-8.03252e-06,-4.11082e-05
-7.94331e-06,-4.10484e-05
-7.85446e-06,-4.09882e-05
-7.76596e-06,-4.09275e-05
-7.67781e-06,-4.08664e-05
-7.59002e-06,-4.08048e-05
-7.50259e-06,-4.07428e-05
-7.41552e-06,-4.06803e-05
-7.32881e-06,-4.06175e-05
-7.24246e-06,-4.05542e-05
-7.15648e-06,-4.04904e-05
-7.07087e-06,-4.04262e-05
-6.98564e-06,-4.03616e-05
-6.90077e-06,-4.02966e-05
-6.81628e-06,-4.02312e-05
-6.73217e-06,-4.01653e-05
-6.64844e-06,-4.0099e-05
-6.56509e-06,-4.00323e-05
-6.48213e-06,-3.99651e-05
-6.39955e-06,-3.98976e-05
-6.31736e-06,-3.98296e-05
-6.23556e-06,-3.97613e-05
-6.15415e-06,-3.96925e-05
-6.07314e-06,-3.96233e-05
-5.99252e-06,-3.95537e-05
-5.9123e-06,-3.94837e-05
-5.83248e-06,-3.94133e-05
-5.75307e-06,-3.93425e-05
-5.67406e-06,-3.92713e-05
-5.59545e-06,-3.91997e-05
-5.51726e-06,-3.91277e-05
-5.43947e-06,-3.90553e-05
-5.3621e-06,-3.89826e-05
-5.28514e-06,-3.89094e-05
-5.2086e-06,-3.88359e-05
-5.13247e-06,-3.87619e-05
-5.05677e-06,-3.86876e-05
-4.98148e-06,-3.86129e-05
-4.90663e-06,-3.85379e-05
-4.83219e-06,-3.84624e-05
-4.75819e-06,-3.83866e-05
-4.68461e-06,-3.83105e-05
-4.61147e-06,-3.82339e-05
-4.53876e-06,-3.8157e-05
-4.46649e-06,-3.80797e-05
-4.39465e-06,-3.80021e-05
-4.32325e-06,-3.79241e-05
-4.25229e-06,-3.78457e-05
-4.18177e-06,-3.7767e-05
-4.1117e-06,-3.76879e-05
-4.04207e-06,-3.76085e-05
-3.97289e-06,-3.75288e-05
-3.90416e-06,-3.74487e-05
-3.83589e-06,-3.73682e-05
-3.76806e-06,-3.72874e-05
-3.70069e-06,-3.72063e-05
-3.63377e-06,-3.71248e-05
-3.56732e-06,-3.7043e-05
-3.50132e-06,-3.69608e-05
-3.43578e-06,-3.68784e-05
