t, ft, filtered ft Array, filtered ft Vector
3.51748,-0.208948,-0.152344,-0.152344
3.52148,-0.132167,-0.170677,-0.170677
3.52547,-0.170915,-0.141386,-0.141386
3.52947,-0.121076,-0.145257,-0.145257
3.53347,-0.14378,-0.137004,-0.137004
3.53746,-0.146157,-0.137887,-0.137887
3.54146,-0.123725,-0.12732,-0.12732
3.54545,-0.112079,-0.111943,-0.111943
3.54945,-0.100024,-0.100558,-0.100558
3.55345,-0.089571,-0.0902081,-0.0902081
3.55744,-0.0810291,-0.0718811,-0.0718811
3.56144,-0.0450433,-0.0566463,-0.0566463
3.56543,-0.0438664,-0.0589863,-0.0589863
3.56943,-0.0880492,-0.0488795,-0.0488795
3.57343,-0.0147227,-0.0527816,-0.0527816
3.57742,-0.0555727,-0.0458141,-0.0458141
3.58142,-0.0671469,-0.0389423,-0.0389423
3.58541,0.00589266,0.00916904,0.00916904
3.58941,0.0887613,0.0490519,0.0490519
3.59341,0.0525016,0.0546284,0.0546284
3.5974,0.0226223,0.065312,0.065312
3.6014,0.120812,0.0843508,0.0843508
3.60539,0.109618,0.112102,0.112102
3.60939,0.105875,0.0879531,0.0879531
3.61339,0.0483663,0.0657957,0.0657957
3.61738,0.043146,0.0629186,0.0629186
3.62138,0.0972435,0.0779361,0.0779361
3.62537,0.0934187,0.0965822,0.0965822
3.62937,0.0990844,0.100463,0.100463
3.63337,0.108885,0.12063,0.12063
3.63736,0.153921,0.132799,0.132799
3.64136,0.135592,0.147976,0.147976
3.64535,0.154416,0.147811,0.147811
3.64935,0.153425,0.153142,0.153142
3.65335,0.151584,0.155009,0.155009
3.65734,0.160019,0.153723,0.153723
3.66134,0.149567,0.155738,0.155738
3.66533,0.157629,0.151667,0.151667
3.66933,0.147804,0.155851,0.155851
3.67333,0.162119,0.135957,0.135957
3.67732,0.0979475,0.131168,0.131168
3.68132,0.133437,0.103226,0.103226
3.68531,0.0782942,0.131584,0.131584
3.68931,0.18302,0.10972,0.10972
3.69331,0.0678444,0.134383,0.134383
3.6973,0.152286,0.0930101,0.0930101
3.7013,0.0589002,0.101121,0.101121
3.70529,0.0921776,0.103287,0.103287
3.70929,0.158783,0.118664,0.118664
3.71329,0.105032,0.122496,0.122496
3.71728,0.103673,0.110663,0.110663
3.72128,0.123285,0.085743,0.085743
3.72527,0.0302708,0.0804585,0.0804585
3.72927,0.0878198,0.062316,0.062316
3.73327,0.0688573,0.057569,0.057569
3.73726,0.0160299,0.0350295,0.0350295
3.74126,0.0202015,0.0135291,0.0135291
3.74525,0.0043559,0.00835253,0.00835253
3.74925,0.000500221,0.000831547,0.000831547
3.75325,-0.00236148,-0.0122654,-0.0122654
3.75724,-0.0349351,-0.0303821,-0.0303821
3.76124,-0.0538497,-0.0488772,-0.0488772
3.76523,-0.0578468,-0.0618596,-0.0618596
3.76923,-0.0738823,-0.0676233,-0.0676233
3.77323,-0.071141,-0.0842881,-0.0842881
3.77722,-0.107841,-0.0738704,-0.0738704
3.78122,-0.0426292,-0.0723082,-0.0723082
3.78521,-0.0664543,-0.0867119,-0.0867119
3.78921,-0.151052,-0.102934,-0.102934
3.79321,-0.0912957,-0.112771,-0.112771
3.7972,-0.0959658,-0.104871,-0.104871
3.8012,-0.127352,-0.100809,-0.100809
3.80519,-0.0791083,-0.10213,-0.10213
3.80919,-0.0999304,-0.107963,-0.107963
3.81319,-0.14485,-0.142916,-0.142916
3.81718,-0.183967,-0.162008,-0.162008
3.82118,-0.157208,-0.152938,-0.152938
3.82517,-0.11764,-0.153069,-0.153069
3.82917,-0.184358,-0.161396,-0.161396
3.83317,-0.182191,-0.180244,-0.180244
3.83716,-0.174184,-0.164701,-0.164701
3.84116,-0.137729,-0.153915,-0.153915
3.84515,-0.149832,-0.142114,-0.142114
3.84915,-0.13878,-0.14237,-0.14237
3.85315,-0.138498,-0.133194,-0.133194
3.85714,-0.122303,-0.13158,-0.13158
3.86114,-0.133938,-0.134664,-0.134664
3.86513,-0.147751,-0.137093,-0.137093
3.86913,-0.12959,-0.124573,-0.124573
3.87313,-0.0963765,-0.0965979,-0.0965979
3.87712,-0.0638269,-0.094503,-0.094503
3.88112,-0.123305,-0.0741727,-0.0741727
3.88511,-0.0353857,-0.0769973,-0.0769973
3.88911,-0.0723009,-0.0633795,-0.0633795
3.89311,-0.082452,-0.0650203,-0.0650203
3.8971,-0.0403081,-0.0482306,-0.0482306
3.9011,-0.0219316,-0.0194454,-0.0194454
3.90509,0.00390338,-0.030457,-0.030457
3.90909,-0.0733429,-0.0455421,-0.0455421
3.91309,-0.0671868,-0.0608836,-0.0608836
3.91708,-0.0421211,-0.0227406,-0.0227406
3.92108,0.0410861,0.0184716,0.0184716
3.92507,0.0564498,0.031817,0.031817
3.92907,-0.00208488,0.0314526,0.0314526
3.93307,0.0399928,0.0368085,0.0368085
3.93706,0.0725175,0.0630187,0.0630187
3.94106,0.0765457,0.0738522,0.0738522
3.94505,0.0724934,0.0758247,0.0758247
3.94905,0.0784351,0.0807562,0.0807562
3.95305,0.09134,0.0897586,0.0897586
3.95704,0.0995007,0.0960146,0.0960146
3.96104,0.097203,0.0926095,0.0926095
3.96503,0.0811248,0.0883577,0.0883577
3.96903,0.0867454,0.0922933,0.0922933
3.97303,0.10901,0.100497,0.100497
3.97702,0.105737,0.131885,0.131885
3.98102,0.180909,0.12955,0.12955
3.98501,0.102003,0.122689,0.122689
3.98901,0.085156,0.109674,0.109674
3.99301,0.141862,0.106764,0.106764
3.997,0.0932745,0.120493,0.120493
4.001,0.126342,0.118144,0.118144
4.00499,0.134816,0.127848,0.127848
4.00899,0.122385,0.124204,0.124204
4.01299,0.115412,0.111541,0.111541
4.01698,0.0968254,0.101199,0.101199
4.02098,0.0913591,0.115353,0.115353
4.02497,0.157874,0.129577,0.129577
4.02897,0.139497,0.124986,0.124986
4.03297,0.0775856,0.10652,0.10652
4.03696,0.102479,0.0903014,0.0903014
4.04096,0.0908399,0.0948171,0.0948171
4.04496,0.091133,0.0872673,0.0872673
4.04895,0.0798291,0.0792373,0.0792373
4.05295,0.0667498,0.0695895,0.0695895
4.05694,0.0621897,0.0663118,0.0663118
4.06094,0.0699958,0.050855,0.050855
4.06493,0.0203795,0.0387123,0.0387123
4.06893,0.0257614,0.0311999,0.0311999
4.07293,0.0474586,0.0380328,0.0380328
4.07692,0.0408784,0.0207816,0.0207816
4.08092,-0.0259921,0.000231506,0.000231506
4.08492,-0.0141918,-0.0223469,-0.0223469
4.08891,-0.0268569,-0.0216869,-0.0216869
4.09291,-0.0240121,-0.0316422,-0.0316422
4.0969,-0.0440576,-0.0228602,-0.0228602
4.1009,-0.000510871,-0.0137723,-0.0137723
4.1049,0.00325154,-0.0203908,-0.0203908
4.10889,-0.0639131,-0.039992,-0.039992
4.11289,-0.0593143,-0.0713025,-0.0713025
4.11688,-0.0906802,-0.078848,-0.078848
4.12088,-0.0865496,-0.0824098,-0.0824098
4.12488,-0.0699995,-0.0741425,-0.0741425
4.12887,-0.0658785,-0.086644,-0.086644
4.13287,-0.124054,-0.0941034,-0.0941034
4.13686,-0.0923778,-0.106605,-0.106605
4.14086,-0.103384,-0.10703,-0.10703
4.14486,-0.12533,-0.115385,-0.115385
4.14885,-0.11744,-0.119479,-0.119479
4.15285,-0.115668,-0.121932,-0.121932
4.15684,-0.132689,-0.122263,-0.122263
4.16084,-0.118433,-0.123408,-0.123408
4.16483,-0.119102,-0.124847,-0.124847
4.16883,-0.137006,-0.13662,-0.13662
4.17283,-0.153752,-0.144514,-0.144514
4.17682,-0.142784,-0.139576,-0.139576
4.18082,-0.122191,-0.136873,-0.136873
4.18482,-0.145645,-0.111949,-0.111949
4.18881,-0.0680105,-0.114344,-0.114344
4.19281,-0.129377,-0.093327,-0.093327
4.1968,-0.0825932,-0.113562,-0.113562
4.2008,-0.128716,-0.0829744,-0.0829744
4.20479,-0.0376138,-0.0948325,-0.0948325
4.20879,-0.118167,-0.0621642,-0.0621642
4.21279,-0.0307114,-0.0603807,-0.0603807
4.21678,-0.0322632,-0.0422088,-0.0422088
4.22078,-0.0636519,-0.0501793,-0.0501793
4.22478,-0.0546229,-0.0511241,-0.0511241
4.22877,-0.0350974,-0.0339704,-0.0339704
4.23277,-0.012191,-0.0276983,-0.0276983
4.23676,-0.0358066,-0.0254925,-0.0254925
4.24076,-0.02848,-0.0263408,-0.0263408
4.24476,-0.0147357,-0.0152273,-0.0152273
4.24875,-0.00246629,-0.00281142,-0.00281142
4.25275,0.0087677,0.00875789,0.00875789
4.25674,0.0199723,0.0212983,0.0212983
4.26074,0.0351549,0.031374,0.031374
4.26474,0.0389947,0.0305586,0.0305586
4.26873,0.0175262,0.0279162,0.0279162
4.27273,0.0272278,0.0442397,0.0442397
4.27672,0.0879651,0.0705196,0.0705196
4.28072,0.0963659,0.0702156,0.0702156
4.28472,0.026316,0.0527891,0.0527891
4.28871,0.0356855,0.0510695,0.0510695
4.29271,0.091207,0.0640546,0.0640546
4.2967,0.0652713,0.0976135,0.0976135
4.3007,0.136362,0.102964,0.102964
4.3047,0.107259,0.111108,0.111108
4.30869,0.0897018,0.0852955,0.0852955
4.31269,0.0589255,0.0991703,0.0991703
4.31668,0.148884,0.10421,0.10421
4.32068,0.104821,0.110358,0.110358
4.32468,0.077371,0.10666,0.10666
4.32867,0.137788,0.115445,0.115445
4.33267,0.131175,0.120934,0.120934
4.33666,0.0938378,0.10898,0.10898
4.34066,0.101926,0.100527,0.100527
4.34466,0.105816,0.105335,0.105335
4.34865,0.108263,0.106375,0.106375
4.35265,0.105045,0.103659,0.103659
4.35664,0.0976705,0.105042,0.105042
4.36064,0.112411,0.100117,0.100117
4.36464,0.0902703,0.106802,0.106802
4.36863,0.117724,0.097179,0.097179
4.37263,0.0835428,0.09075,0.09075
4.37662,0.0709835,0.0754664,0.0754664
4.38062,0.0718728,0.0583511,0.0583511
4.38461,0.0321971,0.0451526,0.0451526
4.38861,0.031388,0.0224682,0.0224682
4.39261,0.00381946,0.0365673,0.0365673
4.3966,0.0744943,0.0409719,0.0409719
4.4006,0.0446018,0.0627002,0.0627002
4.4046,0.0690046,0.0329426,0.0329426
4.40859,-0.0147787,0.0296567,0.0296567
4.41259,0.034744,0.0101596,0.0101596
4.41658,0.0105133,0.0080955,0.0080955
4.42058,-0.0209709,-0.0165728,-0.0165728
4.42458,-0.0392608,-0.0380065,-0.0380065
4.42857,-0.0537879,-0.0382028,-0.0382028
4.43257,-0.0215598,-0.0375751,-0.0375751
4.43656,-0.0373777,-0.0324481,-0.0324481
4.44056,-0.0384068,-0.0412195,-0.0412195
4.44456,-0.0478739,-0.0495311,-0.0495311
4.44855,-0.0623128,-0.0590068,-0.0590068
4.45255,-0.0668336,-0.070272,-0.070272
4.45654,-0.0816696,-0.0718156,-0.0718156
4.46054,-0.0669437,-0.0727842,-0.0727842
4.46454,-0.0697392,-0.0772134,-0.0772134
4.46853,-0.0949573,-0.0891232,-0.0891232
4.47253,-0.102673,-0.086984,-0.086984
4.47652,-0.0633216,-0.0876007,-0.0876007
4.48052,-0.0968074,-0.101385,-0.101385
4.48452,-0.144025,-0.0994137,-0.0994137
4.48851,-0.0574093,-0.107698,-0.107698
4.49251,-0.12166,-0.0893032,-0.0893032
4.4965,-0.0888408,-0.12281,-0.12281
4.5005,-0.157929,-0.133493,-0.133493
4.5045,-0.153711,-0.141185,-0.141185
4.50849,-0.111917,-0.127179,-0.127179
4.51249,-0.115909,-0.117662,-0.117662
4.51648,-0.125159,-0.102789,-0.102789
4.52048,-0.0672985,-0.095754,-0.095754
4.52448,-0.0948045,-0.0739425,-0.0739425
4.52847,-0.0597247,-0.0880241,-0.0880241
4.53247,-0.109543,-0.0777433,-0.0777433
4.53646,-0.0639622,-0.0796553,-0.0796553
4.54046,-0.0654605,-0.0658495,-0.0658495
4.54446,-0.0681259,-0.0652622,-0.0652622
4.54845,-0.0622004,-0.0619586,-0.0619586
4.55245,-0.0555494,-0.0560268,-0.0560268
4.55644,-0.0503308,-0.0450441,-0.0450441
4.56044,-0.0292521,-0.032157,-0.032157
4.56444,-0.016888,-0.0294802,-0.0294802
4.56843,-0.0423005,-0.0195563,-0.0195563
4.57243,0.000519779,-0.00954172,-0.00954172
4.57642,0.0131556,-0.0076886,-0.0076886
4.58042,-0.0367411,0.000842441,0.000842441
4.58442,0.0261129,-0.0108066,-0.0108066
4.58841,-0.0217914,0.0134183,0.0134183
4.59241,0.0359335,-0.00167454,-0.00167454
4.5964,-0.0191657,0.00710336,0.00710336
4.6004,0.00454229,0.00113961,0.00113961
4.6044,0.0180423,0.0270428,0.0270428
4.60839,0.0585437,0.0387368,0.0387368
4.61239,0.0396245,0.0499759,0.0499759
4.61638,0.0517595,0.0406422,0.0406422
4.62038,0.0305426,0.0465774,0.0465774
4.62438,0.05743,0.0519136,0.0519136
4.62837,0.0677681,0.0630892,0.0630892
4.63237,0.0640695,0.0772396,0.0772396
4.63636,0.0998812,0.0878701,0.0878701
4.64036,0.0996596,0.0967056,0.0967056
4.64436,0.0905762,0.0938913,0.0938913
4.64835,0.0914382,0.0925877,0.0925877
4.65235,0.0957487,0.094686,0.094686
4.65634,0.0968711,0.101536,0.101536
4.66034,0.111987,0.0969697,0.0969697
4.66434,0.0820509,0.101948,0.101948
4.66833,0.111806,0.0906263,0.0906263
4.67233,0.0780222,0.0846404,0.0846404
4.67632,0.0640931,0.0914781,0.0914781
4.68032,0.132319,0.094011,0.094011
4.68432,0.0856208,0.101616,0.101616
4.68831,0.0869095,0.0955174,0.0955174
4.69231,0.114022,0.0954726,0.0954726
4.6963,0.0854865,0.105767,0.105767
4.7003,0.117794,0.0838571,0.0838571
4.7043,0.0482909,0.0729697,0.0729697
4.70829,0.0528243,0.0617086,0.0617086
4.71229,0.0840106,0.0683261,0.0683261
4.71628,0.0681432,0.0680598,0.0680598
4.72028,0.0520256,0.0561185,0.0561185
4.72428,0.0481868,0.0557578,0.0557578
4.72827,0.0670611,0.0562755,0.0562755
4.73227,0.0535787,0.0524493,0.0524493
4.73626,0.036708,0.0345056,0.0345056
4.74026,0.0132302,0.0201465,0.0201465
4.74426,0.0105012,0.00851172,0.00851172
4.74825,0.00180377,0.00350539,0.00350539
4.75225,-0.00178879,-0.00479801,-0.00479801
4.75624,-0.014409,-0.00646374,-0.00646374
4.76024,-0.00319341,-0.0183933,-0.0183933
4.76424,-0.0375775,-0.0193166,-0.0193166
4.76823,-0.0171788,-0.033538,-0.033538
4.77223,-0.0458577,-0.0243669,-0.0243669
4.77622,-0.0100641,-0.0285261,-0.0285261
4.78022,-0.0296566,-0.0319484,-0.0319484
4.78422,-0.0561245,-0.0414972,-0.0414972
4.78821,-0.0387103,-0.0419584,-0.0419584
4.79221,-0.0310403,-0.0407777,-0.0407777
4.7962,-0.0525826,-0.0535205,-0.0535205
4.8002,-0.0769387,-0.0607317,-0.0607317
4.8042,-0.0526738,-0.0577784,-0.0577784
4.80819,-0.0437227,-0.056237,-0.056237
4.81219,-0.0723145,-0.0765969,-0.0765969
4.81618,-0.113754,-0.099636,-0.099636
4.82018,-0.11284,-0.0995397,-0.0995397
4.82418,-0.0720258,-0.0851755,-0.0851755
4.82817,-0.0706609,-0.0744781,-0.0744781
4.83217,-0.0807475,-0.0783427,-0.0783427
4.83616,-0.0836196,-0.0828,-0.0828
4.84016,-0.0840329,-0.0834994,-0.0834994
4.84416,-0.0828456,-0.0845673,-0.0845673
4.84815,-0.0868232,-0.0832684,-0.0832684
4.85215,-0.0801363,-0.0796207,-0.0796207
4.85614,-0.0719026,-0.0793857,-0.0793857
4.86014,-0.0861183,-0.0803943,-0.0803943
4.86414,-0.0831621,-0.0811926,-0.0811926
4.86813,-0.0742976,-0.075959,-0.075959
4.87213,-0.0704175,-0.0729425,-0.0729425
4.87612,-0.0741125,-0.0721934,-0.0721934
4.88012,-0.0720502,-0.0766206,-0.0766206
4.88412,-0.0836989,-0.0591468,-0.0591468
4.88811,-0.0216912,-0.0554419,-0.0554419
4.89211,-0.0609356,-0.0264985,-0.0264985
4.8961,0.00313149,-0.0148126,-0.0148126
4.9001,0.0133663,-0.0140244,-0.0140244
4.9041,-0.058571,-0.0115864,-0.0115864
4.90809,0.0104455,-0.0162604,-0.0162604
4.91209,-0.000655625,0.0125904,0.0125904
4.91608,0.0279812,0.0191166,0.0191166
4.92008,0.0300241,0.0225252,0.0225252
4.92408,0.00957044,0.0233429,0.0233429
4.92807,0.0304342,0.0232041,0.0232041
4.93207,0.0296076,0.0244864,0.0244864
4.93606,0.0134174,0.0289139,0.0289139
4.94006,0.0437168,0.0343632,0.0343632
4.94406,0.0459556,0.0461922,0.0461922
4.94805,0.0489042,0.0498541,0.0498541
4.95205,0.0547024,0.0533488,0.0533488
4.95604,0.0564398,0.0603676,0.0603676
4.96004,0.0699606,0.0610031,0.0610031
4.96404,0.0566088,0.0648214,0.0648214
4.96803,0.0678947,0.0697594,0.0697594
4.97203,0.0847747,0.0693002,0.0693002
4.97602,0.0552312,0.0818552,0.0818552
4.98002,0.10556,0.0702799,0.0702799
4.98402,0.0500488,0.0798984,0.0798984
4.98801,0.0840866,0.0637689,0.0637689
4.99201,0.0571714,0.0633338,0.0633338
4.996,0.0487434,0.0353049,0.0353049
5,2.122e-314,0,0
