t, ft, filtered ft Array, filtered ft Vector
3.52148,-0.111612,-0.15306,-0.15306
3.52547,-0.142617,-0.137617,-0.137617
3.52947,-0.0944929,-0.138006,-0.138006
3.53347,-0.169802,-0.13052,-0.13052
3.53746,-0.140069,-0.129046,-0.129046
3.54146,-0.142385,-0.121032,-0.121032
3.54545,-0.11266,-0.118543,-0.118543
3.54945,-0.101296,-0.101437,-0.101437
3.55345,-0.0865201,-0.0844733,-0.0844733
3.55744,-0.0770709,-0.0640554,-0.0640554
3.56144,-0.0500559,-0.0507233,-0.0507233
3.56543,-0.0213257,-0.0436023,-0.0436023
3.56943,0.000540218,-0.0227701,-0.0227701
3.57343,-0.019335,-0.0206076,-0.0206076
3.57742,-0.0514488,-0.00217541,-0.00217541
3.58142,0.0593054,-0.00521359,-0.00521359
3.58541,-0.0619332,0.00321779,0.00321779
3.58941,0.0789692,0.00616514,0.00616514
3.59341,-0.042593,0.0264489,0.0264489
3.5974,0.0595599,0.0297917,0.0297917
3.6014,0.00129646,0.046937,0.046937
3.60539,0.0905378,0.0428266,0.0428266
3.60939,0.0827051,0.0564574,0.0564574
3.61339,0.0580834,0.0715281,0.0715281
3.61738,0.0501966,0.0935636,0.0935636
3.62138,0.0528222,0.0958988,0.0958988
3.62537,0.165055,0.10739,0.10739
3.62937,0.155545,0.117424,0.117424
3.63337,0.106885,0.130497,0.130497
3.63736,0.163142,0.144564,0.144564
3.64136,0.12832,0.142649,0.142649
3.64535,0.141709,0.144291,0.144291
3.64935,0.151293,0.149253,0.149253
3.65335,0.151648,0.153111,0.153111
3.65734,0.167043,0.154064,0.154064
3.66134,0.141617,0.159028,0.159028
3.66533,0.190147,0.153853,0.153853
3.66933,0.134992,0.159367,0.159367
3.67333,0.176456,0.150243,0.150243
3.67732,0.115068,0.141376,0.141376
3.68132,0.190245,0.13476,0.13476
3.68531,0.103177,0.133075,0.133075
3.68931,0.0795487,0.129934,0.129934
3.69331,0.143833,0.140562,0.140562
3.6973,0.123194,0.133062,0.133062
3.7013,0.15447,0.14141,0.14141
3.70529,0.189467,0.139642,0.139642
3.70929,0.137746,0.121897,0.121897
3.71329,0.161609,0.112944,0.112944
3.71728,0.0671747,0.0967045,0.0967045
3.72128,0.0196152,0.0771548,0.0771548
3.72527,0.0605218,0.0633217,0.0633217
3.72927,0.0407972,0.0419748,0.0419748
3.73327,0.0526198,0.032723,0.032723
3.73726,0.0409141,0.0304691,0.0304691
3.74126,0.0121805,0.0215068,0.0215068
3.74525,0.00241228,0.0139248,0.0139248
3.74925,0.00383813,0.00546801,0.00546801
3.75325,-0.00221461,-0.00976215,-0.00976215
3.75724,-0.0122766,-0.0236514,-0.0236514
3.76124,-0.00657775,-0.0359274,-0.0359274
3.76523,-0.065697,-0.0441259,-0.0441259
3.76923,-0.085044,-0.0588373,-0.0588373
3.77323,-0.0835202,-0.0619912,-0.0619912
3.77722,-0.0535513,-0.0795419,-0.0795419
3.78122,-0.105194,-0.0938891,-0.0938891
3.78521,-0.034354,-0.0947226,-0.0947226
3.78921,-0.129432,-0.0996889,-0.0996889
3.79321,-0.166127,-0.118369,-0.118369
3.7972,-0.0908785,-0.116959,-0.116959
3.8012,-0.118284,-0.134009,-0.134009
3.80519,-0.184315,-0.142241,-0.142241
3.80919,-0.0953241,-0.134702,-0.134702
3.81319,-0.153705,-0.149321,-0.149321
3.81718,-0.187055,-0.154718,-0.154718
3.82118,-0.113349,-0.149489,-0.149489
3.82517,-0.193212,-0.157714,-0.157714
3.82917,-0.156069,-0.156508,-0.156508
3.83317,-0.147709,-0.151736,-0.151736
3.83716,-0.152901,-0.155328,-0.155328
3.84116,-0.145261,-0.148024,-0.148024
3.84515,-0.153648,-0.143444,-0.143444
3.84915,-0.138495,-0.138386,-0.138386
3.85315,-0.142082,-0.133055,-0.133055
3.85714,-0.124014,-0.13131,-0.13131
3.86114,-0.1123,-0.126646,-0.126646
3.86513,-0.115587,-0.121243,-0.121243
3.86913,-0.133046,-0.119573,-0.119573
3.87313,-0.121001,-0.121256,-0.121256
3.87712,-0.100673,-0.107369,-0.107369
3.88112,-0.130391,-0.108938,-0.108938
3.88511,-0.135793,-0.104305,-0.104305
3.88911,-0.0150913,-0.0840717,-0.0840717
3.89311,-0.126569,-0.069492,-0.069492
3.8971,-0.100616,-0.0592726,-0.0592726
3.9011,0.0206327,-0.0373405,-0.0373405
3.90509,0.00138483,-0.0356824,-0.0356824
3.90909,-0.0588555,-0.0181935,-0.0181935
3.91309,0.0177313,0.00354027,0.00354027
3.91708,-0.00348417,0.00812383,0.00812383
3.92108,-0.00414731,0.0188527,0.0188527
3.92507,0.0515201,0.036658,0.036658
3.92907,0.0527176,0.0440438,0.0440438
3.93307,0.0764867,0.0555582,0.0555582
3.93706,0.0657818,0.0676929,0.0676929
3.94106,0.0694319,0.0727554,0.0727554
3.94505,0.0771163,0.0785123,0.0785123
3.94905,0.0807962,0.0826814,0.0826814
3.95305,0.0869575,0.0877945,0.0877945
3.95704,0.0930159,0.091799,0.091799
3.96104,0.10567,0.0929497,0.0929497
3.96503,0.101573,0.0951863,0.0951863
3.96903,0.097464,0.104262,0.104262
3.97303,0.0851711,0.107319,0.107319
3.97702,0.096452,0.108033,0.108033
3.98102,0.150488,0.116536,0.116536
3.98501,0.114412,0.122384,0.122384
3.98901,0.110673,0.134109,0.134109
3.99301,0.161095,0.136646,0.136646
3.997,0.138401,0.141015,0.141015
4.001,0.16724,0.14849,0.14849
4.00499,0.114216,0.153296,0.153296
4.00899,0.181068,0.150691,0.150691
4.01299,0.166735,0.146253,0.146253
4.01698,0.14432,0.133923,0.133923
4.02098,0.142859,0.136282,0.136282
4.02497,0.107331,0.125372,0.125372
4.02897,0.0809293,0.114074,0.114074
4.03297,0.130736,0.107092,0.107092
4.03696,0.104696,0.0978965,0.0978965
4.04096,0.087647,0.0931847,0.0931847
4.04496,0.0954487,0.0902185,0.0902185
4.04895,0.0784874,0.0803052,0.0803052
4.05295,0.0743492,0.073881,0.073881
4.05694,0.0601655,0.0665873,0.0665873
4.06094,0.0613429,0.0520295,0.0520295
4.06493,0.0597266,0.0462829,0.0462829
4.06893,0.0365909,0.0374727,0.0374727
4.07293,-0.00645598,0.0267878,0.0267878
4.07692,0.0382611,0.0120887,0.0120887
4.08092,0.0126778,-0.00751409,-0.00751409
4.08492,-0.0146288,-0.00954488,-0.00954488
4.08891,-0.0415505,-0.022238,-0.022238
4.09291,-0.0774932,-0.0398212,-0.0398212
4.0969,0.0223754,-0.0460568,-0.0460568
4.1009,-0.0953082,-0.0524934,-0.0524934
4.1049,-0.084821,-0.0639164,-0.0639164
4.10889,-0.0309714,-0.0626916,-0.0626916
4.11289,-0.0596852,-0.0830046,-0.0830046
4.11688,-0.121512,-0.0807443,-0.0807443
4.12088,-0.0689194,-0.0862342,-0.0862342
4.12488,-0.119815,-0.0960031,-0.0960031
4.12887,-0.0794861,-0.103738,-0.103738
4.13287,-0.12325,-0.102519,-0.102519
4.13686,-0.0993538,-0.109716,-0.109716
4.14086,-0.113828,-0.109184,-0.109184
4.14486,-0.112977,-0.116038,-0.116038
4.14885,-0.119304,-0.118199,-0.118199
4.15285,-0.116091,-0.124302,-0.124302
4.15684,-0.127462,-0.122549,-0.122549
4.16084,-0.138377,-0.122129,-0.122129
4.16483,-0.142077,-0.127888,-0.127888
4.16883,-0.101553,-0.130782,-0.130782
4.17283,-0.110037,-0.12671,-0.12671
4.17682,-0.159616,-0.126262,-0.126262
4.18082,-0.13635,-0.12275,-0.12275
4.18482,-0.0989582,-0.122746,-0.122746
4.18881,-0.135243,-0.120015,-0.120015
4.19281,-0.117497,-0.108643,-0.108643
4.1968,-0.101522,-0.0990357,-0.0990357
4.2008,-0.0909227,-0.0940037,-0.0940037
4.20479,-0.0800077,-0.0841198,-0.0841198
4.20879,-0.0690995,-0.0821275,-0.0821275
4.21279,-0.0637342,-0.0754403,-0.0754403
4.21678,-0.0660558,-0.0733788,-0.0733788
4.22078,-0.10355,-0.0677776,-0.0677776
4.22478,-0.0547124,-0.0617273,-0.0617273
4.22877,-0.0764918,-0.0579777,-0.0579777
4.23277,-0.0407992,-0.0510278,-0.0510278
4.23676,-0.0267479,-0.0363457,-0.0363457
4.24076,-0.0374866,-0.0278002,-0.0278002
4.24476,-0.0174065,-0.0140014,-0.0140014
4.24875,-0.000775558,-0.00376767,-0.00376767
4.25275,0.00510601,0.00573773,0.00573773
4.25674,0.0201,0.0145939,0.0145939
4.26074,0.0308369,0.0283242,0.0283242
4.26474,0.0397899,0.0318103,0.0318103
4.26873,0.0245065,0.0349421,0.0349421
4.27273,0.0787055,0.0443869,0.0443869
4.27672,0.0236273,0.0458161,0.0458161
4.28072,0.0270286,0.0477331,0.0477331
4.28472,0.0862134,0.0619972,0.0619972
4.28871,0.0408416,0.0603972,0.0603972
4.29271,0.0532087,0.0747646,0.0747646
4.2967,0.124355,0.0922599,0.0922599
4.3007,0.0675055,0.0918931,0.0918931
4.3047,0.124199,0.0968879,0.0968879
4.30869,0.149496,0.108831,0.108831
4.31269,0.0836456,0.103655,0.103655
4.31668,0.0758053,0.108849,0.108849
4.32068,0.13681,0.107565,0.107565
4.32468,0.0881248,0.105326,0.105326
4.32867,0.10386,0.108964,0.108964
4.33267,0.115211,0.114008,0.114008
4.33666,0.133826,0.109739,0.109739
4.34066,0.109108,0.112302,0.112302
4.34466,0.111119,0.113588,0.113588
4.34865,0.106921,0.109755,0.109755
4.35265,0.106068,0.100845,0.100845
4.35664,0.112866,0.101384,0.101384
4.36064,0.0883771,0.101505,0.101505
4.36464,0.0714547,0.0917037,0.0917037
4.36863,0.112885,0.0929496,0.0929496
4.37263,0.111965,0.0817163,0.0817163
4.37662,0.038309,0.0756448,0.0756448
4.38062,0.11479,0.0708185,0.0708185
4.38461,0.0342329,0.0559857,0.0559857
4.38861,0.0458767,0.0444493,0.0444493
4.39261,0.0376703,0.0374128,0.0374128
4.3966,0.00905619,0.0225264,0.0225264
4.4006,0.0312098,0.0143937,0.0143937
4.4046,-0.0109458,0.00726093,0.00726093
4.40859,0.0105849,-0.000915558,-0.000915558
4.41259,-0.0226964,-0.00613147,-0.00613147
4.41658,-0.00405248,-0.0178714,-0.0178714
4.42058,-0.0195651,-0.0234338,-0.0234338
4.42458,-0.0274552,-0.0313905,-0.0313905
4.42857,-0.0509699,-0.0329536,-0.0329536
4.43257,-0.0498824,-0.0411754,-0.0411754
4.43656,-0.0451119,-0.0469484,-0.0469484
4.44056,-0.0336383,-0.0523567,-0.0523567
4.44456,-0.0616053,-0.0550867,-0.0550867
4.44855,-0.059976,-0.057801,-0.057801
4.45255,-0.065313,-0.0612667,-0.0612667
4.45654,-0.0700799,-0.0674149,-0.0674149
4.46054,-0.0688827,-0.0768206,-0.0768206
4.46454,-0.0693718,-0.0807263,-0.0807263
4.46853,-0.0766756,-0.0829227,-0.0829227
4.47253,-0.127445,-0.084072,-0.084072
4.47652,-0.0873157,-0.090365,-0.090365
4.48052,-0.080688,-0.0979942,-0.0979942
4.48452,-0.0781249,-0.105416,-0.105416
4.48851,-0.112934,-0.104878,-0.104878
4.49251,-0.122776,-0.0999487,-0.0999487
4.4965,-0.128627,-0.0999095,-0.0999095
4.5005,-0.12368,-0.0971287,-0.0971287
4.5045,-0.0528113,-0.100356,-0.100356
4.50849,-0.0804135,-0.099287,-0.099287
4.51249,-0.0586589,-0.0920278,-0.0920278
4.51648,-0.135523,-0.0881037,-0.0881037
4.52048,-0.115295,-0.0910637,-0.0910637
4.52448,-0.0778123,-0.0928916,-0.0928916
4.52847,-0.096212,-0.0938159,-0.0938159
4.53247,-0.0735311,-0.0832886,-0.0832886
4.53646,-0.093209,-0.0760967,-0.0760967
4.54046,-0.0651291,-0.0726227,-0.0726227
4.54446,-0.0618322,-0.06556,-0.06556
4.54845,-0.064951,-0.0603231,-0.0603231
4.55245,-0.0534945,-0.0493327,-0.0493327
4.55644,-0.0467731,-0.0405978,-0.0405978
4.56044,-0.036873,-0.038131,-0.038131
4.56444,-0.0162761,-0.0314053,-0.0314053
4.56843,-0.00398458,-0.0217193,-0.0217193
4.57243,-0.0445649,-0.0174767,-0.0174767
4.57642,-0.0178709,-0.00518628,-0.00518628
4.58042,0.0143072,-0.000316744,-0.000316744
4.58442,-0.0170744,0.0104737,0.0104737
4.58841,0.0491597,0.0196163,0.0196163
4.59241,0.0178107,0.0217858,0.0217858
4.5964,0.0715483,0.0289519,0.0289519
4.6004,0.0194333,0.0343581,0.0343581
4.6044,-0.00268406,0.0324688,0.0324688
4.60839,0.06447,0.0356003,0.0356003
4.61239,0.0207689,0.0358066,0.0358066
4.61638,0.0359347,0.0430463,0.0430463
4.62038,0.0397312,0.0572481,0.0572481
4.62438,0.0729921,0.0578139,0.0578139
4.62837,0.0701116,0.0656067,0.0656067
4.63237,0.0967281,0.0723309,0.0723309
4.63636,0.0684308,0.079915,0.079915
4.64036,0.0753187,0.0829287,0.0829287
4.64436,0.0830037,0.086653,0.086653
4.64835,0.0928203,0.087047,0.087047
4.65235,0.0940881,0.0888059,0.0888059
4.65634,0.0961811,0.0939246,0.0939246
4.66034,0.0994861,0.0992101,0.0992101
4.66434,0.0807435,0.0957165,0.0957165
4.66833,0.11115,0.0907162,0.0907162
4.67233,0.120002,0.0855609,0.0855609
4.67632,0.0683649,0.0881027,0.0881027
4.68032,0.0590865,0.0828405,0.0828405
4.68432,0.0600941,0.074898,0.074898
4.68831,0.117279,0.0657687,0.0657687
4.69231,0.0439079,0.0721316,0.0721316
4.6963,0.0555521,0.0789254,0.0789254
4.7003,0.056097,0.081649,0.081649
4.7043,0.112905,0.069456,0.069456
4.70829,0.106643,0.0721902,0.0721902
4.71229,0.079159,0.0682689,0.0682689
4.71628,0.0319276,0.0677438,0.0677438
4.72028,0.0630471,0.0545011,0.0545011
4.72428,0.0281037,0.041971,0.041971
4.72827,0.0524207,0.0346506,0.0346506
4.73227,0.0202064,0.0324283,0.0324283
4.73626,0.0189324,0.0238879,0.0238879
4.74026,0.027916,0.0191552,0.0191552
4.74426,0.0163719,0.00966805,0.00966805
4.74825,0.00326413,0.00595954,0.00595954
4.75225,-0.00502504,-0.000314811,-0.000314811
4.75624,-0.0139895,-0.00707916,-0.00707916
4.76024,-0.00575308,-0.0136856,-0.0136856
4.76424,-0.0249881,-0.01717,-0.01717
4.76823,-0.0194344,-0.0271531,-0.0271531
4.77223,-0.0298729,-0.0317671,-0.0317671
4.77622,-0.021127,-0.0418643,-0.0418643
4.78022,-0.074907,-0.0445158,-0.0445158
4.78422,-0.0462869,-0.0562728,-0.0562728
4.78821,-0.0764335,-0.0566549,-0.0566549
4.79221,-0.0435487,-0.0587623,-0.0587623
4.7962,-0.101733,-0.0632247,-0.0632247
4.8002,-0.0325479,-0.0724773,-0.0724773
4.8042,-0.0358785,-0.0734284,-0.0734284
4.80819,-0.106144,-0.0749737,-0.0749737
4.81219,-0.111056,-0.0734719,-0.0734719
4.81618,-0.0830914,-0.0832449,-0.0832449
4.82018,-0.0543658,-0.0882541,-0.0882541
4.82418,-0.0912208,-0.0869907,-0.0869907
4.82817,-0.100959,-0.085594,-0.085594
4.83217,-0.0709425,-0.0861504,-0.0861504
4.83616,-0.0972997,-0.0905215,-0.0905215
4.84016,-0.101279,-0.0891308,-0.0891308
4.84416,-0.0869858,-0.0859406,-0.0859406
4.84815,-0.084964,-0.0867741,-0.0867741
4.85215,-0.0814859,-0.0820114,-0.0820114
4.85614,-0.0786271,-0.0804792,-0.0804792
4.86014,-0.0767768,-0.0809245,-0.0809245
4.86414,-0.0639608,-0.076369,-0.076369
4.86813,-0.090554,-0.0768321,-0.0768321
4.87213,-0.0901026,-0.0688677,-0.0688677
4.87612,-0.0530761,-0.0650191,-0.0650191
4.88012,-0.0847273,-0.064972,-0.064972
4.88412,-0.0228764,-0.0519637,-0.0519637
4.88811,-0.0498369,-0.0374944,-0.0374944
4.89211,-0.0636309,-0.033376,-0.033376
4.8961,0.000504027,-0.0262222,-0.0262222
4.9001,0.0111825,-0.0246361,-0.0246361
4.9041,-0.0242472,-0.0184416,-0.0184416
4.90809,-0.0346503,-0.01254,-0.01254
4.91209,-0.011774,-0.0121511,-0.0121511
4.91608,-0.00647568,-0.0129232,-0.0129232
4.92008,-0.0223196,-0.00367474,-0.00367474
4.92408,0.00322674,0.00747287,0.00747287
4.92807,0.00577759,0.0137668,0.0137668
4.93207,0.0404921,0.021609,0.021609
4.93606,0.0433829,0.0312192,0.0312192
4.94006,0.0322832,0.0381892,0.0381892
4.94406,0.04842,0.0460376,0.0460376
4.94805,0.0449514,0.0488936,0.0488936
4.95205,0.0520167,0.051208,0.051208
4.95604,0.0607165,0.0544382,0.0544382
4.96004,0.0604841,0.0551927,0.0551927
4.96404,0.0595841,0.0609584,0.0609584
4.96803,0.0548945,0.0613029,0.0613029
4.97203,0.0537012,0.0672518,0.0672518
4.97602,0.0853114,0.0703904,0.0703904
4.98002,0.0544283,0.0743687,0.0743687
4.98402,0.102359,0.0758079,0.0758079
4.98801,0.0824542,0.0681363,0.0681363
4.99201,0.0874323,0.055949,0.055949
4.996,0.0649688,0.0481735,0.0481735
5,2.122e-314,0,0
